관리번호,성명,생년월일,사망년월일,성별,본적(대),본적(중),운동계열,포상년도,훈격(대분류),훈격(소분류),훈장전수여부,외국인여부
11728,임기숙,1868-00-00,미상,남,전라북도,남원,의병,1995,건국훈장,애족장,미전수,N
11730,임도돌,1887-00-00,1910-06-03,남,전라남도,나주,의병,2000,건국훈장,애국장,미전수,N
11731,임도봉,미상,1896-02-24,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11733,임병수,1880-00-00,1909-12-26,남,전라북도,순창,의병,2016,건국훈장,애국장,미전수,N
11734,임병주,1858-00-00,미상,남,전라북도,순창,의병,1995,건국훈장,애족장,미전수,N
11735,임봉여,1861-00-00,미상,남,전라북도,기타,의병,2009,건국훈장,애족장,미전수,N
11736,임사유,1879-00-00,1915-04-17,남,전라북도,여산,의병,1995,건국훈장,애족장,미전수,N
11740,임성근,1868-00-00,미상,남,전라남도,기타,의병,2010,포장,건국포장,미전수,N
11741,윤성호,미상,1896-00-00,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11743,임영화,1884-00-00,1910-06-03,남,전라남도,나주,의병,2000,건국훈장,애국장,미전수,N
11746,임윤팔,1886-00-00,1910-05-11,남,전라남도,광주,의병,1999,건국훈장,애국장,전수,N
11747,임을선,미상,1896-06-04,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11748,임응서,1880-00-00,미상,남,강원도,화천,의병,1995,건국훈장,애국장,미전수,N
11750,임장택,1881-00-00,미상,남,전라남도,영광,의병,2020,건국훈장,애국장,미전수,N
11754,임한조,1881-07-14,미상,남,경상북도,대구,의병,2015,건국훈장,애국장,미전수,N
11755,임한천,1879-00-00,미상,남,경상북도,안동,의병,2013,건국훈장,애족장,미전수,N
11758,임백윤,1879-00-00,미상,남,경기도,광주,의병,1995,건국훈장,애족장,미전수,N
11760,임순호,1868-00-00,미상,남,전라남도,담양,의병,2014,건국훈장,애족장,미전수,N
11761,임영기,1882-00-00,1910-03-25,남,전라북도,진안,의병,2016,건국훈장,애국장,미전수,N
11763,임철준,1851-11-13,1907-07-07,남,충청북도,제천,의병,2001,건국훈장,애족장,전수,N
11764,임해준,1865-07-30,1935-04-23,남,충청남도,금산,의병,2010,건국훈장,애국장,전수,N
11765,임행숙,1869-00-00,미상,남,경기도,여주,의병,1995,건국훈장,애족장,미전수,N
11766,임허옥,1878-00-00,미상,남,경기도,용인,의병,1995,건국훈장,애국장,미전수,N
11767,임형순,미상,1908-00-00,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11770,장군선,1876-10-00,미상,남,전라북도,무주,의병,2013,건국훈장,애국장,미전수,N
11772,장남일,1882-00-00,미상,남,충청남도,공주,의병,2015,포장,건국포장,미전수,N
11777,장문동,1887-00-00,미상,남,전라북도,순창,의병,2016,건국훈장,애족장,미전수,N
11779,장복삼,1874-10-01,1947-04-19,남,경상북도,문경,의병,2014,포장,건국포장,전수,N
11783,장석봉,1885-00-00,미상,남,전라북도,순창,의병,1995,건국훈장,애족장,미전수,N
11785,장선군,1877-00-00,미상,남,충청남도,금산,의병,2016,건국훈장,애국장,미전수,N
11787,장세정,1859-08-06,1931-04-23,남,평안북도,용천,의병,1995,포장,건국포장,전수,N
11788,장순서,1887-00-00,미상,남,전라북도,부안,의병,2015,건국훈장,애족장,미전수,N
11791,장용삼,1885-03-26,1919-06-19,남,전라남도,나주,의병,2013,건국훈장,애족장,미전수,N
11792,장원겸,1866-00-00,미상,남,경기도,시흥,의병,1995,건국훈장,애족장,미전수,N
11798,장인식,1877-00-00,미상,남,충청북도,단양,의병,1995,건국훈장,애족장,미전수,N
11801,장진욱,1866-04-05,1934-09-10,남,전라북도,장수,의병,2021,표창,대통령표창,전수,N
11803,장치일,1873-00-00,미상,남,경상남도,울산,의병,2016,건국훈장,애족장,미전수,N
11807,장한갑,1865-00-00,미상,남,충청남도,금산,의병,2017,건국훈장,애국장,미전수,N
11808,장한순,1883-00-00,미상,남,전라남도,함평,의병,2015,건국훈장,애족장,미전수,N
11810,장홍집,1860-00-00,1910-02-18,남,전라북도,순창,의병,2010,건국훈장,애족장,미전수,N
11811,장익준,1882-00-00,미상,남,황해도,봉산,의병,1995,건국훈장,애국장,미전수,N
11813,전목기,1880-10-11,1933-10-17,남,경기도,양주,의병,1996,건국훈장,애족장,전수,N
11814,전문식,1847-00-00,미상,남,경상남도,거창,의병,2010,건국훈장,애족장,미전수,N
11815,전복규,1877-00-00,미상,남,경기도,연천,의병,1995,건국훈장,애국장,전수,N
11816,전봉규,미상,미상,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11817,전봉기,1860-00-00,미상,남,경기도,기타,의병,2010,건국훈장,애족장,미전수,N
11818,전성환,1871-00-00,미상,남,서울,,의병,2011,건국훈장,애족장,미전수,N
11821,전운룡,1881-01-01,1919-06-30,남,경기도,양주,의병,2010,건국훈장,애족장,전수,N
11822,전주익,미상,미상,남,함경남도,단천,의병,1995,건국훈장,애족장,전수,N
11827,전성서,미상,1912-09-11,남,경기도,기타,의병,2017,건국훈장,애국장,미전수,N
11828,전용규,1872-09-01,1918-00-00,남,충청남도,홍성,국내항일,2010,건국훈장,애족장,미전수,N
11830,전해수,1881-00-00,미상,남,강원도,양구,의병,1995,건국훈장,애족장,미전수,N
11831,정겸동,미상,1907-10-00,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11837,정광칠,1872-00-00,미상,남,강원도,강릉,의병,1995,건국훈장,애족장,미전수,N
11838,정기인,1888-10-17,미상,남,경기도,인천,의병,2016,건국훈장,애족장,미전수,N
11841,정낙인,미상,미상,남,미상,,의병,1995,건국훈장,애족장,미전수,N
11842,정낙중,1884-00-00,1910-03-18,남,전라남도,함평,의병,2000,건국훈장,애국장,미전수,N
11847,정덕필,1881-00-00,미상,남,경상북도,안동,의병,2021,건국훈장,애족장,미전수,N
11852,정만춘,1879-00-00,미상,남,경상북도,기타,의병,2016,건국훈장,애족장,미전수,N
11853,정문칠,미상,1909-12-00,남,미상,,의병,2011,건국훈장,애국장,미전수,N
11856,정봉준,미상,미상,남,미상,,의병,1995,건국훈장,독립장,미전수,N
11861,정석진,미상,1896-03-10,남,전라남도,나주,의병,2010,건국훈장,애국장,전수,N
11863,정성연,미상,미상,남,전라북도,임실,의병,2015,건국훈장,애족장,미전수,N
11869,정시항,1866-00-00,미상,남,충청북도,충주,의병,1995,건국훈장,애국장,미전수,N
11871,정연철,미상,미상,남,충청북도,제천,의병,1995,건국훈장,애족장,미전수,N
11872,정영보,1854-00-00,미상,남,경기도,광주,의병,2010,건국훈장,애족장,미전수,N
11879,정원경,1874-02-10,미상,남,경기도,광주,의병,2016,건국훈장,애족장,미전수,N
11882,정원집,1877-00-00,1909-00-00,남,서울,,의병,1995,건국훈장,독립장,미전수,N
11883,정원채,1890-00-00,미상,남,전라북도,기타,의병,2017,표창,대통령표창,미전수,N
11888,정인팔,1881-00-00,미상,남,전라북도,정읍,의병,2020,건국훈장,애족장,미전수,N
11892,정자영,1868-00-00,미상,남,전라북도,순창,의병,2006,포장,건국포장,미전수,N
11894,정재근,1891-00-00,1909-06-28,남,강원도,인제,의병,2010,건국훈장,애국장,미전수,N
11899,정정학,1881-03-03,미상,남,전라남도,장성,의병,2016,포장,건국포장,미전수,N
11900,정종섭,1884-00-00,1910-04-20,남,전라북도,임실,의병,2016,건국훈장,애국장,미전수,N
11902,정중택,1880-00-00,미상,남,충청북도,제천,의병,2013,포장,건국포장,미전수,N
11903,정진옥,1878-00-00,미상,남,전라북도,고창,의병,2017,건국훈장,애족장,미전수,N
11908,정태경,1875-00-00,미상,남,전라북도,순창,의병,2016,건국훈장,애족장,미전수,N
11911,정판성,1883-00-00,미상,남,전라북도,익산,의병,2015,포장,건국포장,미전수,N
11912,정판용,1880-00-00,미상,남,전라북도,부안,의병,1995,건국훈장,애족장,미전수,N
11917,정해창,1885-03-15,1909-00-00,남,충청북도,제천,의병,1995,건국훈장,애족장,전수,N
11919,정홍기,1887-00-00,미상,남,전라북도,옥구,의병,1995,건국훈장,애국장,미전수,N
11923,정흥규,1880-00-00,미상,남,서울,,의병,1995,건국훈장,애족장,미전수,N
11934,정치삼,1888-00-00,미상,남,경기도,이천,의병,1995,건국훈장,애족장,미전수,N
11939,조경화,1861-00-00,미상,남,전라북도,기타,의병,1995,표창,대통령표창,미전수,N
11941,조근봉,1887-00-00,미상,남,경기도,기타,의병,1995,건국훈장,애족장,미전수,N
11948,조덕삼,1885-00-00,미상,남,전라북도,부안,의병,2017,건국훈장,애족장,미전수,N
11949,조덕장,1876-10-07,1934-05-03,남,충청북도,영동,의병,1996,건국훈장,애국장,전수,N
11950,조동교,1876-00-00,1908-08-22,남,충청북도,제천,의병,2002,건국훈장,애족장,전수,N
11952,조동석,1845-00-00,1896-06-17,남,경상북도,상주,의병,2002,건국훈장,애족장,전수,N
11954,조문갑,1860-00-00,미상,남,경기도,기타,의병,2010,건국훈장,애족장,미전수,N
11955,조문섭,1882-00-00,미상,남,전라남도,장성,의병,2016,건국훈장,애족장,미전수,N
11958,조복동,1892-00-00,미상,남,전라북도,순창,의병,2016,건국훈장,애족장,미전수,N
11959,조봉만,1888-00-00,미상,남,강원도,양구,의병,1995,건국훈장,애족장,미전수,N
11960,조봉선,1882-00-00,미상,남,충청북도,음성,의병,1995,건국훈장,애족장,미전수,N
11961,조삼룡,1864-00-00,미상,남,서울,,의병,2006,건국훈장,애족장,미전수,N
11963,조석우,1864-04-00,미상,남,전라북도,기타,의병,2010,건국훈장,애국장,미전수,N
11964,조성서,1858-00-00,1910-01-17,남,전라북도,기타,의병,2009,건국훈장,애족장,미전수,N
11965,조성학,1889-00-00,미상,남,전라남도,광주,의병,2015,포장,건국포장,미전수,N
11966,조성학,미상,1914-02-23,남,경상북도,의성,의병,2016,건국훈장,애족장,전수,N
11968,조양현,1882-00-00,미상,남,전라북도,순창,의병,2016,건국훈장,애족장,미전수,N
11969,조영환,1867-00-00,1910-00-00,남,함경남도,안변,의병,1995,건국훈장,애국장,미전수,N
11973,조윤봉,1881-00-00,미상,남,경기도,용인,의병,2016,건국훈장,애족장,미전수,N
11979,조재학,1889-00-00,미상,남,전라북도,순창,의병,2018,건국훈장,애족장,미전수,N
11983,조준교,미상,1896-05-00,남,미상,,의병,1995,건국훈장,애국장,미전수,N
11985,조준용,1885-00-00,1907-03-18,남,경상북도,영양,의병,2006,건국훈장,애국장,전수,N
11986,조진봉,1891-00-00,1910-11-07,남,전라북도,기타,의병,2014,건국훈장,애국장,미전수,N
11990,조병두,1886-00-00,미상,남,전라북도,순창,의병,2017,건국훈장,애국장,전수,N
11996,주경천,1880-00-00,미상,남,함경남도,함흥,의병,1995,건국훈장,애국장,미전수,N
11998,주광식,1874-09-30,1957-09-30,남,충청북도,충주,의병,2002,건국훈장,애국장,전수,N
11999,주범순,미상,1907-11-28,남,미상,,의병,2001,건국훈장,애국장,미전수,N
12000,주영수,1875-00-00,미상,남,경상북도,기타,의병,1995,건국훈장,애족장,미전수,N
12003,주현구,1869-09-19,1897-02-21,남,충청북도,제천,의병,1995,건국훈장,애족장,전수,N
12010,지춘경,1872-00-00,미상,남,전라북도,김제,의병,2016,건국훈장,애국장,미전수,N
12018,진홍대,1877-00-00,미상,남,전라북도,부안,의병,2015,건국훈장,애족장,미전수,N
12019,진희서,1883-00-00,미상,남,경기도,수원,의병,2017,건국훈장,애국장,전수,N
12020,진성교,1875-00-00,미상,남,경기도,연천,의병,1995,건국훈장,애족장,미전수,N
12022,차석록,1891-00-00,미상,남,전라북도,임실,의병,2016,건국훈장,애족장,미전수,N
12024,차만삼,1861-00-00,1911-04-29,남,전라북도,정읍,의병,2006,건국훈장,애족장,미전수,N
12026,차흥준,1871-00-00,미상,남,서울,,의병,2017,건국훈장,애족장,미전수,N
12027,채경도,미상,미상,남,미상,,의병,1995,건국훈장,애족장,미전수,N
12028,채경묵,1870-00-00,미상,남,강원도,영월,의병,1995,건국훈장,애국장,미전수,N
12029,채동집,미상,1896-02-24,남,미상,,의병,1995,건국훈장,애국장,미전수,N
12030,채동환,1883-00-00,미상,남,전라북도,부안,의병,2015,건국훈장,애국장,미전수,N
12032,채봉선,1889-00-00,미상,남,전라남도,장성,의병,1995,건국훈장,애국장,미전수,N
12035,채섬환,1874-10-03,1944-10-20,남,경상북도,상주,의병,1999,포장,건국포장,전수,N
12037,채운걸,1882-00-00,미상,남,평안남도,평양,의병,1995,건국훈장,애국장,미전수,N
12047,최경선,1879-00-00,미상,남,충청북도,괴산,의병,1995,건국훈장,애국장,미전수,N
12053,최경희,1879-00-00,미상,남,함경북도,경성,의병,1995,건국훈장,애족장,미전수,N
12059,최기서,1886-00-00,미상,남,경기도,장단,의병,2013,건국훈장,애족장,미전수,N
12060,최기섭,1879-00-00,미상,남,전라북도,부안,의병,2016,건국훈장,애족장,미전수,N
12062,최대현,1852-01-14,1931-11-06,남,경기도,양평,국내항일,1995,건국훈장,애국장,전수,N
12064,최대옥,1866-00-00,미상,남,충청북도,기타,의병,1995,건국훈장,애족장,전수,N
12066,최대형,1874-00-00,미상,남,전라북도,기타,의병,2018,건국훈장,애족장,미전수,N
12069,최덕중,1864-00-00,미상,남,전라북도,임실,의병,2009,건국훈장,애족장,미전수,N
12073,최동이,1887-00-00,미상,남,전라남도,장성,의병,1995,건국훈장,애국장,미전수,N
12074,최만봉,1877-00-00,미상,남,강원도,정선,의병,2015,건국훈장,애족장,미전수,N
12075,최만년,1886-00-00,1913-02-24,남,전라북도,임실,의병,2017,건국훈장,애국장,미전수,N
12076,최명기,1882-00-00,미상,남,충청북도,충주,의병,2018,건국훈장,애족장,미전수,N
12077,최명우,1884-00-00,미상,남,경기도,개성,의병,2017,건국훈장,애족장,미전수,N
12078,최명집,1872-00-00,미상,남,전라북도,부안,의병,2017,표창,대통령표창,미전수,N
12082,최문환,미상,1897-00-00,남,함경남도,함흥,의병,1995,건국훈장,애국장,미전수,N
12084,최병길,1872-00-00,미상,남,전라북도,순창,의병,2015,표창,대통령표창,미전수,N
12087,최봉갑,1886-00-00,미상,남,전라북도,순창,의병,2018,건국훈장,애국장,미전수,N
12088,최봉래,1882-00-00,미상,남,경상북도,기타,의병,2015,건국훈장,애족장,미전수,N
12089,최봉선,1881-00-00,1912-04-15,남,전라북도,기타,의병,2016,건국훈장,애국장,미전수,N
12091,최봉성,1864-00-00,미상,남,전라남도,보성,의병,2006,포장,건국포장,미전수,N
12092,최봉학,1882-00-00,미상,남,경상북도,기타,의병,2017,건국훈장,애족장,전수,N
12093,최산두,1888-00-00,1926-05-07,남,경상북도,기타,의병,2017,건국훈장,애국장,전수,N
12094,최상집,미상,미상,남,충청남도,홍성,의병,1995,건국훈장,애족장,전수,N
12096,최석재,1876-00-00,미상,남,강원도,양구,의병,1995,건국훈장,애국장,미전수,N
12098,최석호,1881-00-00,미상,남,함경북도,경성,의병,1995,건국훈장,애족장,미전수,N
12099,최선경,1871-00-00,미상,남,전라북도,임실,의병,2016,건국훈장,애족장,미전수,N
12102,최성권,1879-00-00,미상,남,전라북도,전주,의병,2016,포장,건국포장,미전수,N
